INSTRUMENT,SYMBOL,EXPIRY_DT,OPTION_TYP,CLOSE,OPEN_INT,CHG_IN_OI
FUTSTK,ULTRACEMCO,30-Jan-2025,,10653.5,2278900,-43050
FUTSTK,VEDL,30-Jan-2025,,451.8,101695650,54050
FUTSTK,GRASIM,30-Jan-2025,,2354.55,12059750,181500
FUTSTK,M&M,30-Jan-2025,,2985.4,16042425,-112875
FUTSTK,TATACOMM,30-Jan-2025,,1711.95,5498750,55750
FUTSTK,HINDCOPPER,30-Jan-2025,,232.71,33074650,-532650
FUTSTK,JUBLFOOD,30-Jan-2025,,691.0,14648750,-320000
FUTSTK,BSOFT,30-Jan-2025,,534.25,10743000,-91000
FUTSTK,PETRONET,30-Jan-2025,,329.75,32190000,7500
FUTSTK,DABUR,30-Jan-2025,,523.4,19338750,-307500
FUTSTK,HINDALCO,30-Jan-2025,,603.6,49400400,207200
FUTSTK,MFSL,30-Jan-2025,,1065.3,4161600,424800
FUTSTK,LTF,30-Jan-2025,,137.53,81949092,-450662
FUTSTK,BOSCHLTD,30-Jan-2025,,31459.2,280875,3225
FUTSTK,BERGEPAINT,30-Jan-2025,,466.65,10206240,190080
FUTSTK,BEL,30-Jan-2025,,276.3,92169000,-2302800
FUTSTK,LAURUSLABS,30-Jan-2025,,559.3,20916800,170000
FUTSTK,ABFRL,30-Jan-2025,,276.75,59142200,-2522000
FUTSTK,NCC,30-Jan-2025,,247.3,4794275,-324825
FUTSTK,RAMCOCEM,30-Jan-2025,,891.0,5366900,263500
FUTSTK,MARUTI,30-Jan-2025,,12051.7,2935600,49700
FUTSTK,MANAPPURAM,30-Jan-2025,,183.83,51123000,-1182000
FUTSTK,COALINDIA,30-Jan-2025,,379.55,56443800,-1657950
FUTSTK,MGL,30-Jan-2025,,1296.5,6314400,-2000
FUTSTK,KALYANKJIL,30-Jan-2025,,540.15,15029575,-964875
FUTSTK,VOLTAS,30-Jan-2025,,1589.55,7359900,186000
FUTSTK,CESC,30-Jan-2025,,151.42,17394975,2328300
FUTSTK,CROMPTON,30-Jan-2025,,362.4,23481000,21600
FUTSTK,ADANIENT,30-Jan-2025,,2437.95,16850400,167100
FUTSTK,HDFCAMC,30-Jan-2025,,4095.0,2985000,-58800
FUTSTK,GODREJCP,30-Jan-2025,,1151.1,12876500,-175000
FUTSTK,SIEMENS,30-Jan-2025,,6019.4,2250525,-67200
FUTSTK,ADANIGREEN,30-Jan-2025,,1071.05,8776125,-286875
FUTSTK,MRF,30-Jan-2025,,114574.0,62025,-655
FUTSTK,INFY,30-Jan-2025,,1927.65,39249600,-2417600
FUTSTK,DIXON,30-Jan-2025,,17003.65,1189150,5550
FUTSTK,INDIAMART,30-Jan-2025,,2232.5,1082400,19800
FUTSTK,TATACHEM,30-Jan-2025,,976.5,8381450,112750
FUTSTK,IRB,30-Jan-2025,,52.76,84911000,-932750
FUTSTK,SYNGENE,30-Jan-2025,,818.25,5745000,19000
FUTSTK,RELIANCE,30-Jan-2025,,1269.95,159133500,-6468500
FUTSTK,IRCTC,30-Jan-2025,,766.15,15381625,149625
FUTSTK,GLENMARK,30-Jan-2025,,1466.35,2345200,64350
FUTSTK,CAMS,30-Jan-2025,,4435.3,725375,-9625
FUTSTK,KOTAKBANK,30-Jan-2025,,1807.6,36555200,-1485200
FUTSTK,NAUKRI,30-Jan-2025,,7636.1,1820100,32100
FUTSTK,WIPRO,30-Jan-2025,,287.4,57738000,1329000
FUTSTK,APLAPOLLO,30-Jan-2025,,1554.55,4361000,278950
FUTSTK,PAYTM,30-Jan-2025,,898.4,16943550,-1514500
FUTSTK,DEEPAKNTR,30-Jan-2025,,2366.5,1728900,18600
FUTSTK,APOLLOHOSP,30-Jan-2025,,6797.0,1833625,-35500
FUTSTK,RBLBANK,30-Jan-2025,,157.33,53435000,-272500
FUTSTK,GNFC,30-Jan-2025,,553.55,5800600,159900
FUTSTK,HINDPETRO,30-Jan-2025,,358.4,37735875,1261575
FUTSTK,GODREJPROP,30-Jan-2025,,2367.45,4828275,53775
FUTSTK,CONCOR,30-Jan-2025,,776.55,14630000,-243000
FUTSTK,IEX,30-Jan-2025,,171.14,30213750,-750000
FUTSTK,SHRIRAMFIN,30-Jan-2025,,547.6,33092250,-600750
FUTSTK,JIOFIN,30-Jan-2025,,277.8,51846300,928950
FUTSTK,TATAMOTORS,30-Jan-2025,,777.4,92543000,-1176450
FUTSTK,MOTHERSON,30-Jan-2025,,149.33,113269850,553800
FUTSTK,DLF,30-Jan-2025,,742.55,36018675,294525
FUTSTK,ZOMATO,30-Jan-2025,,243.15,127778000,4124000
FUTSTK,METROPOLIS,30-Jan-2025,,1888.6,1355200,4000
FUTSTK,SONACOMS,30-Jan-2025,,580.3,6158150,40300
FUTSTK,OIL,30-Jan-2025,,472.5,9838400,-41925
FUTSTK,INDIANB,30-Jan-2025,,525.75,3699300,-270750
FUTSTK,M&MFIN,30-Jan-2025,,270.45,30276000,-86000
FUTSTK,TCS,30-Jan-2025,,4142.75,11832975,-478100
FUTSTK,TATAPOWER,30-Jan-2025,,369.55,79627050,-1204200
FUTSTK,BALKRISIND,30-Jan-2025,,2727.55,1586700,-12600
FUTSTK,PIDILITIND,30-Jan-2025,,2791.2,3459250,6500
FUTSTK,LTIM,30-Jan-2025,,5967.9,2494950,38100
FUTSTK,DIVISLAB,30-Jan-2025,,5883.85,3117700,134500
FUTSTK,KPITTECH,30-Jan-2025,,1325.15,1713600,75200
FUTSTK,ICICIPRULI,30-Jan-2025,,652.15,12206250,-603750
FUTSTK,AXISBANK,30-Jan-2025,,1041.55,80260625,-439375
FUTSTK,MCX,30-Jan-2025,,6124.8,1809700,87700
FUTSTK,HDFCBANK,30-Jan-2025,,1657.75,125850450,-2167000
FUTSTK,KEI,30-Jan-2025,,4073.95,513150,41250
FUTSTK,INDUSINDBK,30-Jan-2025,,976.2,50999500,-1341500
FUTSTK,ATUL,30-Jan-2025,,6775.0,617000,-3700
FUTSTK,NTPC,30-Jan-2025,,325.5,131503500,-3078000
FUTIDX,FINNIFTY,30-Jan-2025,,23032.45,53500,-2350
FUTSTK,CANBK,30-Jan-2025,,97.74,243918000,-1154250
FUTSTK,NHPC,30-Jan-2025,,78.1,56236800,-102400
FUTSTK,EXIDEIND,30-Jan-2025,,388.8,29377800,-433800
FUTSTK,LT,30-Jan-2025,,3521.1,15265650,-43800
FUTSTK,JSL,30-Jan-2025,,626.75,2934150,124775
FUTSTK,HINDUNILVR,30-Jan-2025,,2354.05,13633200,-560400
FUTSTK,BANKINDIA,30-Jan-2025,,100.1,27391525,1404075
FUTSTK,UBL,30-Jan-2025,,1929.95,1598400,32800
FUTSTK,GUJGASLTD,30-Jan-2025,,489.95,5647500,61250
FUTSTK,TATACONSUM,30-Jan-2025,,937.55,13503528,476064
FUTSTK,DMART,30-Jan-2025,,3605.75,3730800,-82950
FUTSTK,IGL,30-Jan-2025,,396.7,22717750,-198000
FUTSTK,HCLTECH,30-Jan-2025,,1780.95,16537150,-403550
FUTSTK,BATAINDIA,30-Jan-2025,,1301.65,2968875,113250
FUTSTK,ITC,30-Jan-2025,,434.55,38929600,641600
FUTSTK,SBICARD,30-Jan-2025,,757.55,22145600,1725600
FUTSTK,ABCAPITAL,30-Jan-2025,,178.49,64721700,747900
FUTSTK,BAJFINANCE,30-Jan-2025,,7270.75,8925750,-173750
FUTSTK,IOC,30-Jan-2025,,127.57,133765125,2145000
FUTSTK,TATASTEEL,30-Jan-2025,,128.08,215622000,2370500
FUTSTK,ADANIPORTS,30-Jan-2025,,1155.2,25870800,-124400
FUTSTK,LICI,30-Jan-2025,,847.75,4914525,-171925
FUTSTK,MUTHOOTFIN,30-Jan-2025,,2184.05,3045075,-30525
